review_id,text,aspect,sentiment,aspect_id,sentiment_id,complexity
3890,সবকিছু স্বাভাবিক মানের হলেও পরিচ্ছন্নতা ছিল মাঝারি গোছের,cleanliness,neutral,1,1,complex
1115,"আমাদের অভিজ্ঞতায় সার্ভিস নিরস ছিল, সম্ভবত নতুন রেস্টুরেন্ট বলে।",service,negative,4,0,complex
1442,খাবারের পদটি মন্দ ছিল।,food_quality,negative,2,0,simple
3873,কর্মচারীরা অভিজ্ঞ হওয়ায় সব মিলিয়ে বিলের পরিমাণ মানসম্মত লেগেছে,price,neutral,3,1,medium
3128,বুকিং করে দ্বিতীয়বার গিয়েছিলাম এবং তাদের ব্যবহার ছিল উপভোগ্য।,service,positive,4,2,complex
1397,সবকিছু আশানুরূপ হলেও সেবার মান মোটামুটি খারাপ ছিল।,service,negative,4,0,complex
3603,পরিচ্ছন্নতা প্রশংসনীয় ছিল এবং পরিবারের সবাই তা পছন্দ করেছে।,cleanliness,positive,1,2,medium
2308,প্রচুর ভিড় থাকা সত্ত্বেও সব মিলিয়ে খুব ভালো এবং পদগুলো মজাদার ছিল।,food_quality,positive,2,2,complex
1376,খরচ অনুযায়ী মান খুবই বাজে ছিল।,price,negative,3,0,simple
486,আমরা বুকিং করে গিয়েছিলাম এবং সার্ভিস চমৎকার পেয়েছি।,service,positive,4,2,medium
171,"সব মিলিয়ে কর্মচারী মন্দ লেগেছে, অভিজ্ঞ শেফ আছে বলে মনে হয়নি।",service,negative,4,0,medium
2480,স্বাদ গ্রহণযোগ্য ছিল তাই আবার যাওয়ার ইচ্ছা আছে,food_quality,positive,2,2,medium
318,বিল সাশ্রয়ী ছিল এবং আমরা বুকিং করে গিয়েছিলাম।,price,positive,3,2,medium
3535,সাজসজ্জা বিরক্তিকর হলেও রান্নার মান ছিল সাধারণ।,ambiance,negative,0,0,mixed
409,পরিচ্ছন্নতা বাজে ছিল।,cleanliness,negative,1,0,simple
2076,"সব মিলিয়ে খুব ভালো, ওয়েটারদের ব্যবহারও উপভোগ্য।",service,positive,4,2,medium
1485,নতুন রেস্টুরেন্ট হিসেবে ডিশগুলো বেশ মজাদার ছিল।,food_quality,positive,2,2,medium
22,"খারাপ পরিচ্ছন্নতা, তবে অন্য কিছু ভালো।",cleanliness,negative,1,0,medium
1265,নতুন রেস্টুরেন্ট হওয়ার কারণেই হয়তো আলোর ব্যবস্থা খুব একটা ভালো ছিল না।,ambiance,negative,0,0,medium
469,"সব মিলিয়ে ওয়েটার স্ট্যান্ডার্ড লেগেছে, রাশ আওয়ার ছিল।",service,neutral,4,1,medium
898,"নতুন হওয়ার কারণে হয়তো পরিবেশ অপ্রীতিকর ছিল, যা টাকার অপচয় বলে মনে হয়েছে।",ambiance,negative,0,0,complex
3902,সব মিলিয়ে খাবারের প্রতিটি পদ বিরক্তিকর লেগেছে,food_quality,negative,2,0,medium
3300,"প্রচুর ভিড় থাকা সত্ত্বেও আলোকসজ্জা যথেষ্ট ভালো ছিল, সবাইকে আসার অনুরোধ করব",ambiance,positive,0,2,complex
3575,অনেক প্রত্যাশা ছিল কিন্তু খাবার আসতে অনেক দেরি হয়েছে এবং প্রতিটি পদ ছিল ভয়াবহ।,food_quality,negative,2,0,complex
3316,"প্রচুর ভিড় থাকা সত্ত্বেও বিল বা খরচ ছিল শ্রেষ্ঠ, সবাইকে আসার অনুরোধ করব",price,positive,3,2,complex
517,এখানকার পরিবেশন পদ্ধতি দারুণ।,service,positive,4,2,simple
1342,"প্রথমবার গিয়েছিলাম, নতুন হওয়ার কারণেই হয়তো পরিচ্ছন্নতা পছন্দ হয়েছে।",cleanliness,positive,1,2,complex
2363,"খাবার ভালো ছিল, তবে অন্য কিছু খারাপ লেগেছে।",food_quality,positive,2,2,medium
1379,বুকিং করে গিয়েছিলাম এবং সার্ভিস বেশ ভালো পেয়েছি।,service,positive,4,2,medium
1331,"রিভিউ দেখে শুক্রবার সন্ধ্যায় গিয়েছিলাম, কিন্তু ওয়েটারের ব্যবহার ভালো ছিল না।",service,negative,4,0,complex
3644,পরিবেশ নিরস হলেও অন্য সবকিছু ছিল গড়পড়তা।,ambiance,negative,0,0,medium
3034,"বন্ধুদের সাথে গিয়েছিলাম, ওখানকার পরিচ্ছন্নতা ছিল চমৎপ্রদ।",cleanliness,positive,1,2,medium
332,রাশ আওয়ার হওয়ায় পরিবেশ খারাপ ছিল।,ambiance,negative,0,0,complex
1336,এখানকার আবহাওয়া বা পরিবেশ চমৎকার।,ambiance,positive,0,2,simple
3361,রান্না ঠিকমতো না হওয়া সত্ত্বেও আমাদের অভিজ্ঞতায় সেবা ছিল সন্তোষজনক,service,positive,4,2,complex
3615,স্বাদের মান গ্রহণযোগ্য এবং খাবারের দামও বেশ ভালো।,food_quality,positive,2,2,mixed
1433,নতুন রেস্টুরেন্ট হওয়ার কারণেই হয়তো আমাদের অভিজ্ঞতায় দামটি যৌক্তিক মনে হয়নি।,price,negative,3,0,complex
2567,"প্রচুর ভিড় ছিল এবং পরিচ্ছন্নতা ছিল নিম্নমানের, যা স্রেফ টাকার অপচয়।",cleanliness,negative,1,0,complex
1763,এখানে পরিবেশন সন্তোষজনক।,service,positive,4,2,simple
289,"পরিবেশন আশানুরূপ ছিল না, তাই সরাসরি চলে এসেছি এবং আর কখনো যাব না।",service,negative,4,0,complex
3954,এখানকার পরিবেশ মোটেও পর্যাপ্ত বা মানসম্মত ছিল না।,ambiance,negative,0,0,simple
1046,"দ্বিতীয়বার গিয়েছি, খাবার বেশ সুস্বাদু ছিল।",food_quality,positive,2,2,medium
14,বাজে সার্ভিস ছিল।,service,negative,4,0,simple
1750,"আশা করেছিলাম ভালো হবে, কিন্তু খরচ অনুযায়ী মান ছিল নিরস।",price,negative,3,0,medium
3930,এখানকার খাবারের খরচ বা দাম বেশ ভালো,price,positive,3,2,simple
3668,খাবারের দাম বা প্রাইস আশানুরূপ ছিল,price,neutral,3,1,simple
1619,খাবারের মান মনোরম হলেও অন্য সবকিছু ছিল সাধারণ মানের।,food_quality,positive,2,2,medium
1995,"সেবা দারুণ ছিল, বন্ধুদের সাথে গিয়েছিলাম।",service,positive,4,2,medium
2965,সেবা চলনসই এবং পরিবেশ ছিল চমৎপ্রদ।,service,neutral,4,1,mixed
868,"পদের স্বাদ ছিল না, পুরোটাই টাকার অপচয়।",food_quality,negative,2,0,medium
84,"আশানুরূপ, খাবার স্বাভাবিক।",food_quality,neutral,2,1,medium
163,সন্তোষজনক প্রাইস ছিল।,price,positive,3,2,simple
3987,পরিবেশন ব্যবস্থা দুর্বল ছিল এবং খাবার আসতে অনেক সময় লেগেছে।,ambiance,negative,0,0,medium
3134,"অভিজ্ঞ শেফ থাকা সত্ত্বেও দাম অনুযায়ী মান অসন্তোষজনক ছিল, তাই আর যাব না।",price,negative,3,0,complex
72,"সব মিলিয়ে খাদ্য মন্দ লেগেছে, কর্মচারীরা অভিজ্ঞ।",food_quality,negative,2,0,medium
2734,পরিচ্ছন্নতা ভালো ছিল কিন্তু দাম ছিল অনেক বেশি,cleanliness,positive,1,2,mixed
3919,বেশি অপেক্ষা করতে না হলেও খাবারের প্রতিটি পদ ছিল মন্দ,food_quality,negative,2,0,medium
700,"রিভিউ দেখে গিয়েছিলাম, কিন্তু খাবারের দাম অনুযায়ী মান খুব খারাপ ছিল।",price,negative,3,0,medium
779,"পরিচ্ছন্নতা দারুণ ছিল, তাই দ্বিতীয়বার গিয়েছি।",cleanliness,positive,1,2,medium
1508,এখানকার প্রতিটি পদ চমৎকার।,food_quality,positive,2,2,simple
3038,প্রচুর ভিড় থাকা সত্ত্বেও খাবারের স্বাদ প্রশংসনীয় ছিল।,food_quality,positive,2,2,medium
1477,পরিস্থিতি বেশ দুর্বল ছিল।,ambiance,negative,0,0,simple
1253,"অনেকদিন পর গেলাম, পরিচ্ছন্নতা বেশ চমৎকার ছিল।",cleanliness,positive,1,2,medium
2137,সার্ভিস মন্দ।,service,negative,4,0,simple
420,প্রথমবার বুকিং করে গিয়েছিলাম এবং পরিচ্ছন্নতা বেশ চমৎকার লেগেছে।,cleanliness,positive,1,2,complex
1266,ওয়েটারের ব্যবহার সুন্দর ছিল এবং সার্বিক অভিজ্ঞতা খুব ভালো।,service,positive,4,2,medium
772,পরিচ্ছন্নতা মনোরম এবং পরিবেশও চমৎকার ছিল।,cleanliness,positive,1,2,mixed
905,ডিশ স্বাদহীন হলেও অন্য সবকিছু উপভোগ্য ছিল।,food_quality,negative,2,0,medium
3907,এটি আরও ভালো হতে পারত তবুও রান্নার মান ছিল অনবদ্য,food_quality,positive,2,2,complex
1895,"রিভিউ দেখে গিয়েছিলাম, কিন্তু স্বাদ ছিল অসন্তোষজনক।",food_quality,negative,2,0,medium
2576,বন্ধুদের সাথে গিয়েছিলাম এবং বিল বা খরচ বেশ সাশ্রয়ী ছিল।,price,positive,3,2,medium
2806,বুকিং করে অনেকদিন পর গিয়েছিলাম এবং রান্না ছিল সন্তোষজনক,food_quality,positive,2,2,complex
1772,তারা দ্রুত খাবার দিয়েছে এবং সার্ভিস গড়পড়তা ও চলনসই ছিল।,service,neutral,4,1,complex
1665,এখানকার খাবার বেশ প্রশংসনীয়।,food_quality,positive,2,2,simple
3761,পরিচ্ছন্নতা মোটামুটি চলনসই ছিল।,cleanliness,neutral,1,1,simple
310,"খাবার নিরস ছিল, টাকার অপচয়।",food_quality,negative,2,0,medium
870,সুন্দর পরিবেশ ছিল।,ambiance,positive,0,2,simple
3773,ওখানকার পরিবেশ দারুণ ছিল।,ambiance,positive,0,2,simple
1242,সবকিছু স্বাভাবিক মানের হলেও কর্মচারীদের ব্যবহার গ্রহণযোগ্য ছিল।,service,positive,4,2,complex
2007,"সার্ভিস প্রশংসনীয় ছিল, কিন্তু রান্না নিম্নমানের।",service,positive,4,2,mixed
3990,রাশ আওয়ার হওয়ায় সব মিলিয়ে আলোকসজ্জা নিম্নমানের লেগেছে।,ambiance,negative,0,0,medium
3453,পরিবেশ নিম্নমানের হলেও অন্য সবকিছু ছিল আশানুরূপ,ambiance,negative,0,0,medium
2991,এখানকার সেবা মোটেও পর্যাপ্ত নয়।,service,negative,4,0,simple
2677,সবকিছু আশানুরূপ ছিল এবং পরিচ্ছন্নতাও ঠিকঠাক ছিল,cleanliness,positive,1,2,complex
2190,রাশ আওয়ার হওয়া সত্ত্বেও প্রথমবার গিয়ে খাবারের মান দুর্দান্ত পেয়েছি।,food_quality,positive,2,2,complex
2260,প্রচুর ভিড় থাকা সত্ত্বেও আমরা পরিস্থিতি উপভোগ্য পেয়েছি।,ambiance,positive,0,2,medium
4007,পরিবেশন ব্যবস্থা খুবই খারাপ ছিল,service,negative,4,0,simple
3524,নতুন রেস্তোরাঁ হওয়া সত্ত্বেও সব মিলিয়ে তাদের সেবা ছিল উপভোগ্য।,service,positive,4,2,medium
1462,পরিচ্ছন্নতা পর্যাপ্ত না হলেও অন্য সবকিছু মজাদার ছিল।,cleanliness,negative,1,0,medium
148,"মাঝারি পদ, তবে অন্য কিছু মন্দ।",food_quality,neutral,2,1,medium
2809,ওয়েটারের ব্যবহার দারুণ ছিল এবং খাবারের দামও ছিল গ্রহণযোগ্য,service,positive,4,2,mixed
2424,খাবার খুব সুস্বাদু ছিল।,food_quality,positive,2,2,simple
3139,খাবার চমৎপ্রদ হলেও দাম বা বিল ছিল মোটামুটি মানের।,food_quality,positive,2,2,mixed
1189,আমরা পদ স্বাদহীন পেয়েছি এবং অপেক্ষা করতে হয়নি বেশি।,food_quality,negative,2,0,medium
215,খুবই হতাশ হয়েছি দাম অনুযায়ী সেবার মান খুবই খারাপ,price,negative,3,0,medium
196,রান্না মন্দ।,food_quality,negative,2,0,simple
3094,বুকিং করে বন্ধুদের সাথে গিয়েছিলাম এবং আলোকসজ্জা গ্রহণযোগ্য ছিল।,ambiance,positive,0,2,complex
1510,এখানকার স্বাদ একদমই পর্যাপ্ত নয়।,food_quality,negative,2,0,simple
3036,বেশ প্রশংসনীয় খাবার পেয়েছি।,food_quality,positive,2,2,simple
2395,এখানকার খাবার চমৎকার।,food_quality,positive,2,2,simple
1859,তাজা উপকরণ ব্যবহার করা সত্ত্বেও বিলের পরিমাণ অসামঞ্জস্যপূর্ণ মনে হয়েছে।,price,negative,3,0,medium
1505,অভিজ্ঞ শেফ থাকা সত্ত্বেও আমাদের অভিজ্ঞতায় রান্না ছিল বিরক্তিকর।,food_quality,negative,2,0,complex
1833,তাজা উপকরণ ব্যবহার করলেও আমাদের অভিজ্ঞতায় কর্মচারীদের ব্যবহার অপ্রীতিকর ছিল।,service,negative,4,0,complex
1192,"আমাদের অভিজ্ঞতায় আবহাওয়া সেরা ছিল, কারণ ঠিকমতো রান্না হয়নি।",ambiance,positive,0,2,complex
2917,খরচ অনুযায়ী মান ভালো ছিল না তবে পরিবেশ ছিল সন্তোষজনক,price,negative,3,0,mixed
687,খাবারের পদগুলো বাজে হলেও অন্য সবকিছু দারুণ ছিল।,food_quality,negative,2,0,medium
1543,শুক্রবার সন্ধ্যায় গিয়েছিলাম এবং বিল মোটামুটি সাশ্রয়ী ছিল।,price,neutral,3,1,medium
1070,খাবারের ডিশটি বেশ চমৎকার ছিল।,food_quality,positive,2,2,simple
2741,অভিজ্ঞ শেফ থাকায় সব মিলিয়ে খাবার চমৎকার লেগেছে,food_quality,positive,2,2,medium
1251,আলোকসজ্জা চমৎকার হলেও অন্য সবকিছু ছিল চলনসই।,ambiance,positive,0,2,medium
1842,খাবারের পদটি বেশ মন্দ ছিল।,food_quality,negative,2,0,simple
1553,"খাবারের মান চমৎকার ছিল, তবে আমরা দ্রুত চলে এসেছিলাম।",food_quality,positive,2,2,medium
667,সেখানকার সেবা বেশ গ্রহণযোগ্য ছিল।,service,positive,4,2,simple
2990,অপেক্ষা করতে হয়নি এবং খাবারের মান অতুলনীয় ছিল যা পরিবারের সবাই পছন্দ করেছে।,food_quality,positive,2,2,complex
2150,"প্রথমবার গিয়েছিলাম, খরচ মজাদার।",price,positive,3,2,medium
1470,আলোর ব্যবস্থা খুব  ভালো ছিল না।,ambiance,negative,0,0,simple
42,খাদ্যটা সুস্বাদু।,food_quality,positive,2,2,simple
3558,খাবার আসতে অনেক সময় লাগলেও পরিচ্ছন্নতা ছিল সাধারণ এবং এ নিয়ে কোনো অভিযোগ নেই।,cleanliness,neutral,1,1,complex
1606,সবকিছু প্রত্যাশা অনুযায়ী এবং বিলের পরিমাণও গ্রহণযোগ্য ছিল।,price,positive,3,2,complex
712,অভিজ্ঞ শেফ থাকায় সব মিলিয়ে পরিবেশ ও পরিস্থিতি গ্রহণযোগ্য ছিল।,ambiance,positive,0,2,medium
3343,সবাইকে আসার অনুরোধ করব কারণ খরচ বেশ সাশ্রয়ী বা মনোরম,price,positive,3,2,medium
3664,অনেক প্রত্যাশা নিয়ে শুক্রবার সন্ধ্যায় গিয়েছিলাম কিন্তু সেবা ছিল মোটামুটি খারাপ,service,negative,4,0,complex
408,সেবার মান নিম্নমানের ছিল।,service,negative,4,0,simple
2407,রান্না দুর্বল মানের।,food_quality,negative,2,0,simple
650,"রিভিউ দেখে গিয়েছিলাম, কিন্তু পরিবেশ একদমই পর্যাপ্ত ছিল না।",ambiance,negative,0,0,medium
1718,খরচ অনুযায়ী মান খুবই খারাপ ছিল।,price,negative,3,0,simple
1776,পরিবেশন পর্যাপ্ত না হওয়ায় সময় নষ্ট হয়েছে।,service,negative,4,0,medium
1951,"ঠিকমতো রান্না না হওয়ায় পদটি অস্বস্তিকর ছিল, অনেক প্রত্যাশা ছিল।",food_quality,negative,2,0,complex
570,সবকিছু আশানুরূপ এবং স্বাদও চলনসই ছিল।,food_quality,neutral,2,1,medium
777,"পরিচ্ছন্নতা সুন্দর ছিল, সবাইকে যাওয়ার পরামর্শ দেব।",cleanliness,positive,1,2,medium
2269,খারাপ সার্ভিস পেয়েছি।,service,negative,4,0,simple
27,খরচ বিরক্তিকর এবং খাবারের মানও গড়।,price,negative,3,0,mixed
2666,সবকিছু স্বাভাবিক মানের হলেও রান্না ছিল সুস্বাদু।,food_quality,positive,2,2,complex
2210,স্বাভাবিক ব্যবহারের কর্মচারী পেয়েছি।,service,neutral,4,1,simple
1107,সবকিছু স্বাভাবিক মানের হলেও ওয়েটারের ব্যবহার আশানুরূপ ছিল না।,service,negative,4,0,complex
1941,কর্মচারীদের ব্যবহার অসন্তোষজনক।,service,negative,4,0,simple
3554,ওখানকার আলোকসজ্জা বেশ মজাদার বা চমৎকার।,ambiance,positive,0,2,simple
2850,দাম অনুযায়ী মান নিম্নমানের এবং রান্নাও ছিল গড়পড়তা,price,negative,3,0,mixed
3328,নতুন রেস্তোরাঁ বলে হয়তো সব মিলিয়ে পরিবেশন ব্যবস্থা মাঝারি মানের লেগেছে,service,neutral,4,1,medium
2298,আমরা পরিবেশ চমৎকার পেয়েছি এবং বুকিং করে গিয়েছিলাম।,ambiance,positive,0,2,medium
1022,পরিবেশন পদ্ধতি প্রশংসনীয় ছিল।,service,positive,4,2,simple
3597,সবকিছু গড়পড়তা হলেও রান্নার মান ছিল শ্রেষ্ঠ।,food_quality,positive,2,2,complex
423,খাবারের পদটি ভালো ছিল না।,food_quality,negative,2,0,simple
192,"আমরা বুকিং করে গিয়েছিলাম, কিন্তু খাবারের দামের তুলনায় মান দুর্বল লেগেছে।",price,negative,3,0,medium
373,কর্মচারীদের ব্যবহার দারুণ ছিল।,service,positive,4,2,simple
691,খাবারের পদটি একদমই ভালো ছিল না।,food_quality,negative,2,0,simple
2896,দ্বিতীয়বার গিয়েছি এবং রান্না ঠিকমতো না হওয়া সত্ত্বেও খাবারের মান ভালোই ছিল,food_quality,positive,2,2,complex
1828,খাবার বেশ সুস্বাদু ও সুন্দর ছিল।,food_quality,positive,2,2,simple
2307,স্ট্যান্ডার্ড সার্ভিস পেয়েছি।,service,neutral,4,1,simple
2900,তাজা উপকরণ ব্যবহার করা সত্ত্বেও খাবারের মান ছিল খুবই খারাপ যা স্রেফ টাকার অপচয়,food_quality,negative,2,0,complex
998,"খাবারের পরিমাণ পর্যাপ্ত ছিল না, তবে সার্ভিস ভালো ছিল।",food_quality,negative,2,0,mixed
1416,"কর্মচারীরা অভিজ্ঞ হওয়া সত্ত্বেও খরচ ছিল অসামঞ্জস্যপূর্ণ, যা স্রেফ টাকার অপচয়।",price,negative,3,0,complex
179,"সব মিলিয়ে খুব ভালো এবং খাবারের মান শ্রেষ্ঠ, বুকিং করে গিয়েছিলাম।",food_quality,positive,2,2,complex
387,ওয়েটারের ব্যবহার ভালো।,service,positive,4,2,simple
2892,দ্বিতীয়বার গিয়েছি এবং আলোকসজ্জা ছিল প্রশংসনীয়,ambiance,positive,0,2,medium
3522,বুকিং করে গিয়েছিলাম; কোনো অভিযোগ নেই এবং দামও ছিল সাশ্রয়ী।,price,neutral,3,1,complex
2750,নতুন রেস্তোরাঁ হওয়া সত্ত্বেও আমাদের অভিজ্ঞতায় তাদের সেবা চমৎকার ছিল,service,positive,4,2,complex
640,প্রচুর ভিড় থাকায় পরিচ্ছন্নতা খুব খারাপ ছিল।,cleanliness,negative,1,0,medium
3594,খাবার বেশ প্রশংসনীয় ছিল।,food_quality,positive,2,2,simple
2462,"পরিবেশ অপূর্ব ছিল, অনেকদিন পর এবং আগে থেকে বুকিং করে গিয়েছিলাম",ambiance,positive,0,2,complex
2290,"রিভিউ দেখে গিয়েছিলাম, কিন্তু স্বাদ মন্দ ছিল।",food_quality,negative,2,0,medium
3973,বুকিং করে প্রথমবার গিয়েছিলাম এবং খাবার ছিল সুস্বাদু।,food_quality,positive,2,2,complex
2437,সাজসজ্জা সন্তোষজনক ছিল।,ambiance,positive,0,2,simple
894,তাজা উপকরণ ব্যবহার করায় সার্বিক পরিস্থিতি সুন্দর মনে হয়েছে।,ambiance,positive,0,2,medium
3661,খাবারের পদটি গ্রহণযোগ্য ,food_quality,positive,2,2,simple
1263,পরিষ্কার-পরিচ্ছন্নতা একদমই পর্যাপ্ত ছিল না।,cleanliness,negative,1,0,simple
3934,খাবারের স্বাদ সুন্দর ছিল তবে খাবার আসতে অনেক সময় লেগেছে,food_quality,positive,2,2,medium
159,গড় স্বাদ পেয়েছি।,food_quality,neutral,2,1,simple
744,সাজসজ্জা পর্যাপ্ত ছিল না এবং খাবার আসতে অনেক সময় লেগেছে।,ambiance,negative,0,0,medium
945,এখানকার পরিষ্কার-পরিচ্ছন্নতা বেশ উপভোগ্য।,cleanliness,positive,1,2,simple
2173,রান্না ঠিকমতো না হলেও সব মিলিয়ে খরচ সন্তোষজনক লেগেছে।,price,positive,3,2,medium
3221,অনেকদিন পর গিয়েছিলাম; পরিমাণ কম হলেও খাবারের মান ছিল মনোমুগ্ধকর।,food_quality,positive,2,2,complex
2088,স্বাদ সাধারণ হলেও সবকিছু ছিল গড়পড়তা।,food_quality,neutral,2,1,complex
1173,বিরক্তিকর দাম ছিল।,price,negative,3,0,simple
2477,দামের তুলনায় খাবারের মান খুবই অপর্যাপ্ত বা কম ছিল,price,negative,3,0,simple
2105,রান্নাটা গ্রহণযোগ্য।,food_quality,positive,2,2,simple
428,ওয়েটারের ব্যবহার বিরক্তিজনক ছিল।,service,negative,4,0,simple
1034,খাবার পর্যাপ্ত ছিল এবং আমরা দ্রুত খেয়ে চলে এসেছিলাম।,food_quality,neutral,2,1,medium
1765,আমরা ডিশ স্বাদহীন পেয়েছি এবং প্রচুর ভিড় ছিল।,food_quality,negative,2,0,medium
3574,সবকিছু আশানুরূপ হলেও খাবারের দাম ছিল গড়পড়তা।,price,neutral,3,1,complex
1901,প্রচুর ভিড় থাকা সত্ত্বেও বিলের পরিমাণ আমাদের কাছে সন্তোষজনক মনে হয়েছে।,price,positive,3,2,medium
2830,খাবারের দাম বা মূল্য গ্রহণযোগ্য ছিল,price,positive,3,2,simple
991,পরিচ্ছন্নতা মোটেও ভালো ছিল না।,cleanliness,negative,1,0,simple
2667,"টাকার অপচয়, কারণ খাবারের দাম অনুযায়ী মান খুব খারাপ।",price,negative,3,0,medium
3282,"প্রথমবার গিয়েছিলাম, দাম মজাদার।",price,positive,3,2,medium
4025,"যদিও আরও ভালো হতে পারত, তবুও প্রাইস চলনসই।",price,neutral,3,1,complex
3997,অনেকদিন পর গিয়েছিলাম এবং রাশ আওয়ার থাকা সত্ত্বেও পরিবেশ ছিল গ্রহণযোগ্য।,ambiance,positive,0,2,complex
3325,কর্মচারীরা অভিজ্ঞ হওয়ায় আমাদের অভিজ্ঞতায় রান্নার মান ছিল শ্রেষ্ঠ,food_quality,positive,2,2,complex
1328,স্বাভাবিক মান হওয়া সত্ত্বেও দাম ছিল গ্রহণযোগ্য।,price,positive,3,2,complex
3005,ওয়েটারের ব্যবহার ছিল খুবই বিরক্তিকর।,service,negative,4,0,simple
327,পদগুলো স্বাদহীন ছিল।,food_quality,negative,2,0,simple
3165,খাবারের মান মনোরম হলেও অন্য সবকিছু ছিল অপর্যাপ্ত,food_quality,positive,2,2,medium
3777,প্রচুর ভিড় থাকায় আমরা মাঝারি মানের খাবার পেয়েছি।,food_quality,neutral,2,1,medium
291,"সব মিলিয়ে অভিজ্ঞতা খুব ভালো এবং বিলও নাগালের মধ্যে ছিল, তবে খাবার আসতে দেরি হয়েছে।",price,positive,3,2,complex
1337,কোনো অভিযোগ নেই এবং পরিবেশও যথেষ্ট ভালো ছিল।,ambiance,neutral,0,1,complex
2649,খাবার সুস্বাদু ছিল এবং অন্য সবকিছু ছিল মানসম্মত।,food_quality,positive,2,2,medium
1657,খাবারের দাম বেশ চমৎকার।,price,positive,3,2,simple
355,অভিজ্ঞ শেফ থাকা সত্ত্বেও খাবারের মান নিরস লেগেছে।,food_quality,negative,2,0,medium
3376,পরিবেশন চমৎকার এবং পরিচ্ছন্নতাও প্রশংসনীয়।,service,positive,4,2,mixed
3793,খাবারের মান চমৎকার হলেও অন্য বিষয়গুলো ছিল কেবল গ্রহণযোগ্য মাত্রার।,food_quality,positive,2,2,medium
3087,পরিস্থিতি প্রশংসনীয় ছিল এবং আমাদের বেশি অপেক্ষা করতে হয়নি।,ambiance,positive,0,2,medium
776,প্রচুর ভিড় থাকা সত্ত্বেও খাবারের মান স্বাভাবিক ছিল।,food_quality,neutral,2,1,medium
3834,পরিবেশ খারাপ ছিল এবং পরিচ্ছন্নতাও ছিল বাজে,ambiance,negative,0,0,mixed
3251,এখানকার সাজসজ্জা প্রশংসনীয়।,ambiance,positive,0,2,simple
1340,"দ্বিতীয়বার গিয়েছি, ব্যবহার ছিল চমৎকার।",service,positive,4,2,medium
3652,খুবই খারাপ একটি ডিশ বা খাবারের পদ পেয়েছি,food_quality,negative,2,0,simple
2204,মূল্য অপর্যাপ্ত (অসঙ্গতিপূর্ণ) ছিল।,price,negative,3,0,simple
726,"রিভিউ দেখে গিয়েছিলাম, কিন্তু পরিবেশন পদ্ধতি অসন্তোষজনক ছিল।",service,negative,4,0,medium
2218,দাম ভালো এবং খাবারের মানও মোটামুটি।,price,positive,3,2,mixed
1210,"স্বাদহীন খাদ্য, তবে অন্য কিছু উপভোগ্য।",food_quality,negative,2,0,medium
2026,"পদটি বাজে ছিল, তবে অন্য কিছু গড়পড়তা।",food_quality,negative,2,0,medium
3061,বিলের পরিমাণ বা খরচ বেশি মনে হলেও পরিচ্ছন্নতা ছিল চমৎপ্রদ।,price,negative,3,0,mixed
3049,"দ্রুত পরিবেশন করলেও ব্যবহার ভালো ছিল না, তাই খুবই হতাশ হয়েছি।",service,negative,4,0,complex
80,"আমাদের অভিজ্ঞতায় ব্যবহার গড়পড়তা ছিল, কারণ রাশ আওয়ার ছিল।",service,negative,4,0,complex
23,"আমাদের অভিজ্ঞতায় খাবারের মান মন্দ ছিল না, কারণ নতুন বলে হয়তো।",food_quality,positive,2,2,complex
3557,পরিমাণ কম হওয়া সত্ত্বেও আমাদের অভিজ্ঞতায় প্রতিটি পদ ছিল বিস্ময়কর।,food_quality,positive,2,2,complex
1204,"চলনসই এবং খরচ গ্রহণযোগ্য, সরাসরি চলে গিয়েছিলাম।",price,neutral,3,1,complex
2705,কোনো অভিযোগ করতে চাই না তবুও রান্না খুব বাজে ছিল,food_quality,negative,2,0,complex
2144,প্রাইস স্ট্যান্ডার্ড।,price,neutral,3,1,simple
447,"প্রথমবার গিয়েছিলাম, রান্না চমৎকার লেগেছে।",food_quality,positive,2,2,medium
3690,সেবা আশানুরূপ ছিল কিন্তু কোনো কারণে আমরা সরাসরি চলে গিয়েছিলাম,service,neutral,4,1,medium
3261,"তাজা উপকরণ ব্যবহার করে জন্য পরিষ্কার অবিশ্বাস্য, বন্ধুদের সাথে গিয়েছিলাম।",cleanliness,positive,1,2,complex
3494,রান্না ঠিকমতো না হওয়ায় খাবারের মান ছিল সাধারণ বা গড়পড়তা।,food_quality,neutral,2,1,complex
2860,খাবারের প্রতিটি পদ মোটামুটি ছিল,food_quality,neutral,2,1,simple
1133,খাবারের বিল বা খরচ ছিল সাধারণ মানের।,price,neutral,3,1,simple
1374,"অনেকদিন পর গেলাম, ডিশ উপভোগ্য ছিল এবং অপেক্ষা করতে হয়নি।",food_quality,positive,2,2,complex
1729,সেবার মান বেশ গ্রহণযোগ্য ছিল।,service,neutral,4,1,simple
442,এখানকার খরচ প্রশংসনীয়।,price,positive,3,2,simple
2755,সব মিলিয়ে খুব ভালো লেগেছে এবং রান্না ছিল মনোরম,food_quality,positive,2,2,medium
2273,মজাদার ডিশ পেয়েছি।,food_quality,positive,2,2,simple
1228,খাবারের মান খুবই বাজে হওয়ায় আমি হতাশ হয়েছি।,food_quality,negative,2,0,medium
2771,আরও ভালো হতে পারত তবে দাম বা খরচটি ছিল পছন্দ করার মতো,price,positive,3,2,complex
