review_id,text,aspect,sentiment,aspect_id,sentiment_id,original_text,is_adversarial,complexity
875,প্রচুর ভিড় থাকা সত্ত্বেও দাম সাশ্রয়ী ছিল।,price,positive,3,2,,,medium
2911,এখানকার পরিবেশ একদম নিরস,ambiance,negative,0,0,,,simple
89,অপর্যাপ্ত সেবা পেয়েছি।,service,negative,4,0,,,simple
1738,নতুন হওয়ার কারণে হয়তো সব মিলিয়ে দাম চমৎপ্রদ মনে হয়েছে।,price,positive,3,2,,,medium
1714,মন্দ সার্ভিস ছিল।,service,negative,4,0,,,simple
2898,আশা করেছিলাম ভালো হবে কিন্তু কর্মচারীরা অভিজ্ঞ হওয়া সত্ত্বেও ওয়েটারের সেবা ছিল দুর্বল,service,negative,4,0,,,complex
3428,খরচ অনেক বেশি মনে হয়েছে এবং আলোকসজ্জাও ছিল বাজে,price,negative,3,0,,,mixed
3227,"কোনো অভিযোগ নেই, ব্যবহার বেশ স্বাভাবিক ছিল।",service,neutral,4,1,,,medium
3488,বুকিং করে গিয়েছিলাম; কোনো অভিযোগ নেই এবং সার্ভিস ছিল যথেষ্ট ভালো।,service,neutral,4,1,,,complex
3996,দামের তুলনায় খাবারের মান খুবই খারাপ ছিল যা স্রেফ টাকার অপচয়।,price,negative,3,0,,,complex
adv_2339_20,"বিলের না। অসামঞ্জস্যপূর্ণ ছিল, তাই আর যাব পরিমাণ",price,negative,3,0,"বিলের পরিমাণ অসামঞ্জস্যপূর্ণ ছিল, তাই আর যাব না।",TRUE,
165,এখানে স্বচ্ছতা মনোরম।,cleanliness,positive,1,2,,,simple
2422,"অনেকদিন পর গিয়েছিলাম, খাবারের স্বাদ মোটামুটি ছিল।",food_quality,positive,2,2,,,medium
2574,সেবা বা সার্ভিসের মান খুব মনোরম ছিল।,service,positive,4,2,,,simple
3467,এখানকার ডিশ বা খাবারের মান গড়পড়তা।,food_quality,neutral,2,1,,,simple
1613,কোনো অভিযোগ নেই এবং সেবার মান বেশ ভালোই ছিল।,service,positive,4,2,,,complex
1213,ওয়েটার মনোরম।,service,positive,4,2,,,simple
2306,"শুক্রবার সন্ধ্যায় গিয়েছিলাম এবং আলো অসাধারণ ছিল, সবাইকে রেকমেন্ড করবো।",ambiance,positive,0,2,,,complex
2579,বুকিং করে প্রথমবার গিয়েছিলাম এবং খাবার ছিল চমৎকার।,food_quality,positive,2,2,,,complex
2539,অভিজ্ঞ শেফ থাকা সত্ত্বেও সব মিলিয়ে কর্মচারীদের ব্যবহার বিরক্তিকর লেগেছে।,service,negative,4,0,,,medium
439,খাবার বেশ সুস্বাদু।,food_quality,positive,2,2,,,simple
3298,খাবারের মান বেশ মনোরম ছিল,food_quality,positive,2,2,,,simple
825,সেবা বা সার্ভিস বেশ চমৎকার।,service,positive,4,2,,,simple
3867,ব্যবহার গড়পড়তা হলেও অন্য সবকিছু ছিল অপর্যাপ্ত,service,neutral,4,1,,,medium
610,নতুন রেস্টুরেন্ট হওয়ায় হয়তো রান্না খুব একটা সন্তোষজনক ছিল না।,food_quality,negative,2,0,,,medium
1065,"দাম অনুযায়ী মান পর্যাপ্ত ছিল না, তাই আমি আর সেখানে যাব না।",price,negative,3,0,,,medium
2768,সার্ভিস অতুলনীয় ছিল এবং তারা দ্রুত খাবার পরিবেশন করেছে তাই আবার যাব নিশ্চিত,service,positive,4,2,,,complex
3155,কর্মচারীদের ব্যবহার দুর্বল হলেও অন্য সবকিছু উপভোগ্য ছিল,service,negative,4,0,,,medium
3199,"প্রচুর ভিড় থাকা সত্ত্বেও পরিচ্ছন্নতা ঠিকঠাক ছিল, সবাইকে আসার অনুরোধ করব।",cleanliness,positive,1,2,,,complex
199,"পরিবারের সবাই পছন্দ করেছে, সেবা ভালো।",service,positive,4,2,,,medium
1943,"ব্যবহার নিম্নমানের ছিল, স্রেফ টাকার অপচয়।",service,negative,4,0,,,medium
168,"পরিমাণ কম ছিল এবং পরিবেশ বিরক্তিকর, খুবই হতাশ হয়েছি।",ambiance,negative,0,0,,,complex
2026,"পদটি বাজে ছিল, তবে অন্য কিছু গড়পড়তা।",food_quality,negative,2,0,,,medium
1536,"পরিচ্ছন্নতা সাধারণ মানের ছিল, আরও ভালো হতে পারত।",cleanliness,neutral,1,1,,,medium
2063,"আমাদের অভিজ্ঞতায় পরিবেশ স্বাভাবিক ছিল, কারণ অভিজ্ঞ শেফ আছে বলে মনে হয়।",ambiance,neutral,0,1,,,complex
2957,বুকিং করে যাওয়ার পরেও আমরা সেবা অসন্তোষজনক পেয়েছি।,service,negative,4,0,,,medium
adv_518_271,ব্যবহার সুন্দর ঠিকঠাক এবং অন্য সবকিছু ছিল ছিল,service,positive,4,2,ওয়েটারের ব্যবহার সুন্দর ছিল এবং অন্য সবকিছু ঠিকঠাক ছিল,TRUE,
3494,রান্না ঠিকমতো না হওয়ায় খাবারের মান ছিল সাধারণ বা গড়পড়তা।,food_quality,neutral,2,1,,,complex
4006,"খাবারের পদটি চলনসই ছিল, তবে এটি আরও ভালো হতে পারত",food_quality,neutral,2,1,,,medium
adv_1910_345,খাবারের স্বাদ চমৎকার ছিল এবং পরিবারের সবাই পছন্দ করেছে।,food_quality,positive,2,2,খাবারের স্বাদ চমৎকার ছিল এবং পরিবারের সবাই এটি পছন্দ করেছে।,TRUE,
2180,এখানকার পদগুলো স্বাভাবিক মানের।,food_quality,neutral,2,1,,,simple
3013,পরিবেশন গ্রহণযোগ্য হলেও পরিবেশ ছিল সাধারণ।,service,positive,4,2,,,mixed
adv_2620_57,শুক্রবার সন্ধ্যায় গিয়েছিলাম; পরিবারের সবাই পছন্দ করেছে এবং ব্যবহার ঠিকঠাক সবাই ছিল।,service,positive,4,2,শুক্রবার সন্ধ্যায় গিয়েছিলাম; পরিবারের সবাই পছন্দ করেছে এবং ব্যবহার ঠিকঠাক ছিল।,TRUE,
433,পরিমাণ কম হওয়ায় সব মিলিয়ে পরিবেশটা খারাপ লেগেছে।,ambiance,negative,0,0,,,medium
adv_2289_72,"ব্যবহার চমৎকার আমরা ছিল, তবে অনেকদিন পর গিয়েও আমরা দ্রুত চলে এসেছিলাম।",service,positive,4,2,"ব্যবহার চমৎকার ছিল, তবে অনেকদিন পর গিয়েও আমরা দ্রুত চলে এসেছিলাম।",TRUE,
2981,"খাবারের মান প্রশংসনীয় ছিল, অবশ্যই আবার যাব।",food_quality,positive,2,2,,,medium
adv_430_418,ছিল। বাজে পরিস্থিতি,ambiance,negative,0,0,পরিস্থিতি বাজে ছিল।,TRUE,
3185,"দ্বিতীয়বার গিয়েছি, কর্মচারীদের ব্যবহার ছিল চমৎকার।",service,positive,4,2,,,medium
2234,সবকিছু স্বাভাবিক মানের হলেও রান্না ছিল বিরক্তিকর।,food_quality,negative,2,0,,,complex
3240,পরিচ্ছন্নতা খুবই বিরক্তিকর ছিল।,cleanliness,negative,1,0,,,simple
3124,খাবারের প্রতিটি পদ গড়পড়তা এবং পরিবেশ ছিল নিরস।,food_quality,neutral,2,1,,,mixed
3123,পরিস্থিতি গ্রহণযোগ্য ছিল এবং সব মিলিয়ে খুব ভালো লেগেছে।,ambiance,positive,0,2,,,medium
3522,বুকিং করে গিয়েছিলাম; কোনো অভিযোগ নেই এবং দামও ছিল সাশ্রয়ী।,price,neutral,3,1,,,complex
adv_928_3,রান্না ঠিকমতো না হলেও কর্মচারীদের ব্যবহার প্রত্যাশা হলেও অনুযায়ী ছিল।,service,neutral,4,1,রান্না ঠিকমতো না হলেও কর্মচারীদের ব্যবহার প্রত্যাশা অনুযায়ী ছিল।,TRUE,
2536,আমরা পরিচ্ছন্নতা দারুণ পেয়েছি এবং শুক্রবার সন্ধ্যায় গিয়েছিলাম।,cleanliness,positive,1,2,,,medium
3213,"আরও ভালো হতে পারত, তবুও খাবারের মান ছিল চমৎকার।",food_quality,positive,2,2,,,complex
461,আমরা পদ মজাদার পেয়েছি এবং প্রচুর ভিড় ছিল।,food_quality,positive,2,2,,,medium
adv_1249_272,"কোনো চমৎকার। অভিযোগ নেই, স্বচ্ছতা চমৎকার।",cleanliness,positive,1,2,"কোনো অভিযোগ নেই, স্বচ্ছতা চমৎকার।",TRUE,
adv_713_112,এখানকার পরিষ্কার-পরিচ্ছন্নতা পরিষ্কার-পরিচ্ছন্নতা অত্যন্ত অসন্তোষজনক।,cleanliness,negative,1,0,এখানকার পরিষ্কার-পরিচ্ছন্নতা অত্যন্ত অসন্তোষজনক।,TRUE,
2226,নতুন রেস্টুরেন্ট বলে হয়তো সব মিলিয়ে পরিবেশ উপভোগ্য লেগেছে।,ambiance,positive,0,2,,,medium
3866,রান্না ঠিকমতো হওয়ায় আমাদের অভিজ্ঞতায় খাবারের স্বাদ ছিল সুস্বাদু,food_quality,positive,2,2,,,complex
1784,সাজসজ্জা নিম্নমানের।,ambiance,negative,0,0,,,simple
2359,চমৎকার পরিষ্কার-পরিচ্ছন্নতা পেয়েছি।,cleanliness,positive,1,2,,,simple
383,সেবা বা সার্ভিস প্রশংসনীয় ছিল।,service,positive,4,2,,,simple
3805,নতুন রেস্তোরাঁ হওয়ায় আমাদের অভিজ্ঞতায় পরিবেশন ব্যবস্থা বেশ পছন্দের ছিল।,service,positive,4,2,,,complex
2353,সেবা আশানুরূপ ছিল এবং কোনো অভিযোগ নেই; বুকিং করে গিয়েছিলাম।,service,neutral,4,1,,,complex
2467,দাম ছিল বিরক্তিকর এবং সম্পূর্ণ টাকার অপচয়,price,negative,3,0,,,medium
adv_914_151,"শুক্রবার সন্ধ্যায় গিয়েছিলাম, খাবারের মান গিয়েছিলাম, মোটামুটি ছিল এবং কোনো অভিযোগ নেই।",food_quality,neutral,2,1,"শুক্রবার সন্ধ্যায় গিয়েছিলাম, খাবারের মান মোটামুটি ছিল এবং কোনো অভিযোগ নেই।",TRUE,
1334,সব মিলিয়ে অভিজ্ঞতা খুব ভালো এবং পদগুলো ছিল সন্তোষজনক।,food_quality,positive,2,2,,,medium
adv_687_285,সার্ভিস অতুলনীয় ছিল এবং তারা দ্রুত খাবার পরিবেশন করেছে তাই যাব নিশ্চিত,service,positive,4,2,সার্ভিস অতুলনীয় ছিল এবং তারা দ্রুত খাবার পরিবেশন করেছে তাই আবার যাব নিশ্চিত,TRUE,
2220,খরচটা দারুণ (সাশ্রয়ী)।,price,positive,3,2,,,simple
1563,"নতুন হওয়ার কারণে রান্না ছিল অসহ্য, যা স্রেফ টাকার অপচয়।",food_quality,negative,2,0,,,complex
3317,শুক্রবার সন্ধ্যায় গিয়েছিলাম এবং খাবারের স্বাদ খুব বাজে ছিল,food_quality,negative,2,0,,,medium
2439,কর্মচারীদের ব্যবহার খারাপ হলেও অন্য সবকিছু ভালো ছিল।,service,negative,4,0,,,medium
adv_2129_255,বাজে ডিশটি ছিল।,food_quality,negative,2,0,ডিশটি বাজে ছিল।,TRUE,
1461,রান্না বেশ পর্যাপ্ত বা যথাযথ ছিল।,food_quality,neutral,2,1,,,simple
936,খরচ প্রত্যাশা অনুযায়ী না হওয়ায় সময় নষ্ট হয়েছে এবং আমরা চলে এসেছি।,price,negative,3,0,,,complex
adv_1192_340,"বুকিং করে গিয়েছিলাম কিন্তু ওয়েটারদের সেবা নিম্নমানের ছিল, সেবা তাই আর যাব না।",service,negative,4,0,"বুকিং করে গিয়েছিলাম কিন্তু ওয়েটারদের সেবা নিম্নমানের ছিল, তাই আর যাব না।",TRUE,
202,খাবারের দাম সাশ্রয়ী ছিল এবং আলোকসজ্জা চমৎকার ছিল,price,positive,3,2,,,mixed
3892,কর্মচারীরা দক্ষ না হওয়ায় আমাদের অভিজ্ঞতায় খাবারের মান মোটামুটি খারাপ ছিল,food_quality,negative,2,0,,,complex
563,কোনো অভিযোগ না থাকলেও খরচটা অগ্রহণযোগ্য মনে হয়েছে।,price,negative,3,0,,,complex
159,গড় স্বাদ পেয়েছি।,food_quality,neutral,2,1,,,simple
1897,অভিজ্ঞ শেফ এবং অসাধারণ পরিচ্ছন্নতার জন্য আমি সবাইকে এটি রেকমেন্ড করব।,cleanliness,positive,1,2,,,complex
adv_1278_482,শুক্রবার সন্ধ্যায় গিয়েছিলাম এবং সাজসজ্জা ওখানকার সাজসজ্জা খুব খারাপ লেগেছে,ambiance,negative,0,0,শুক্রবার সন্ধ্যায় গিয়েছিলাম এবং ওখানকার সাজসজ্জা খুব খারাপ লেগেছে,TRUE,
2909,তাজা উপকরণ ব্যবহার করা সত্ত্বেও খাবারের পদটি ছিল অপ্রীতিকর এবং আমি খুবই হতাশ হয়েছি,food_quality,negative,2,0,,,complex
1743,সেখানকার পরিস্থিতি মোটামুটি ছিল।,ambiance,neutral,0,1,,,simple
1424,নতুন রেস্টুরেন্ট হওয়ায় হয়তো পরিবেশ মাঝারি মানের ছিল।,ambiance,neutral,0,1,,,medium
191,আলোকসজ্জা চমৎকার হলেও খাবারের মান ছিল সাধারণ বা গ্রহণযোগ্য।,ambiance,positive,0,2,,,mixed
3040,পরিচ্ছন্নতা চমৎকার হলেও সেবার মান ছিল গড়পড়তা।,cleanliness,positive,1,2,,,mixed
1031,খাবার আসতে দেরি এবং ডিশ নিম্নমানের হওয়ায় হতাশ হয়েছি।,food_quality,negative,2,0,,,complex
1158,খাবারের ডিশগুলো বেশ দুর্বল বা নিম্নমানের ছিল।,food_quality,negative,2,0,,,simple
adv_2399_146,খাবার ভালো বাজে অন্য সবকিছু বেশ হলেও ছিল।,food_quality,positive,2,2,খাবার ভালো হলেও অন্য সবকিছু বেশ বাজে ছিল।,TRUE,
adv_2119_406,"স্বাদ যদিও গড়পড়তা, তবুও স্বাদ দুর্দান্ত।",food_quality,positive,2,2,"যদিও গড়পড়তা, তবুও স্বাদ দুর্দান্ত।",TRUE,
3027,কর্মচারীরা অভিজ্ঞ হওয়ায় সব মিলিয়ে বিল বা খরচ গ্রহণযোগ্য মনে হয়েছে।,price,positive,3,2,,,medium
2723,রান্না ঠিকমতো না হওয়ায় আমাদের অভিজ্ঞতায় খাবারের দামটি হতাশাজনক মনে হয়েছে,price,negative,3,0,,,complex
1464,"বন্ধুদের সাথে গিয়েছিলাম, অভিজ্ঞ কর্মচারীদের কারণে সাজসজ্জা চমৎকার ছিল।",ambiance,positive,0,2,,,complex
739,দাম বেশ সাশ্রয়ী ও ভালো লেগেছে।,price,positive,3,2,,,simple
2061,স্বাদ বেশ দুর্বল পেয়েছি।,food_quality,negative,2,0,,,simple
3932,খাবারের স্বাদ ছিল সত্যিই প্রশংসনীয়,food_quality,positive,2,2,,,simple
217,ব্যবহার মোটামুটি ভালো ছিল,service,neutral,4,1,,,simple
2457,এখানকার খাবারের দাম সন্তোষজনক।,price,positive,3,2,,,simple
796,সাজসজ্জা মোটামুটি মানের ছিল।,ambiance,neutral,0,1,,,simple
1444,রান্না ভালো না হলেও অন্য সবকিছু মনোরম ছিল।,food_quality,negative,2,0,,,medium
3128,বুকিং করে দ্বিতীয়বার গিয়েছিলাম এবং তাদের ব্যবহার ছিল উপভোগ্য।,service,positive,4,2,,,complex
1841,রান্না ঠিকমতো না হলেও কর্মচারীদের ব্যবহার উপভোগ্য ছিল।,service,positive,4,2,,,medium
2990,অপেক্ষা করতে হয়নি এবং খাবারের মান অতুলনীয় ছিল যা পরিবারের সবাই পছন্দ করেছে।,food_quality,positive,2,2,,,complex
2133,ডিশ সন্তোষজনক হলেও খরচ সামঞ্জস্যপূর্ণ ছিল না।,food_quality,positive,2,2,,,mixed
3571,রান্না প্রশংসনীয় ছিল এবং ওয়েটারের ব্যবহারও ছিল ঠিকঠাক।,food_quality,positive,2,2,,,mixed
806,খাবার ভালো হলেও অন্য সবকিছু ছিল বাজে।,price,positive,3,2,,,medium
656,সবকিছু চলনসই হলেও খাবারের মান ছিল মাঝারি।,food_quality,neutral,2,1,,,complex
1463,মনোরম একটি ডিশ পেয়েছি।,food_quality,positive,2,2,,,simple
4022,ওখানকার পরিবেশ মোটামুটি মানের ছিল,ambiance,neutral,0,1,,,simple
2542,"দ্বিতীয়বার গিয়েছি, পরিবেশ ভালো ছিল।",ambiance,positive,0,2,,,medium
adv_535_370,সন্তোষজনক ছিল। মূল্য ছিল।,price,positive,3,2,সন্তোষজনক মূল্য ছিল।,TRUE,
540,রান্না ঠিকমতো না হওয়ায় পরিবেশ বা আবহাওয়া নিরস মনে হয়েছে।,ambiance,negative,0,0,,,medium
2363,"খাবার ভালো ছিল, তবে অন্য কিছু খারাপ লেগেছে।",food_quality,positive,2,2,,,medium
1147,"রাশ আওয়ার থাকা সত্ত্বেও খাবারের মান ভালো ছিল, তাই দ্বিতীয়বার গিয়েছি।",food_quality,positive,2,2,,,complex
925,চমৎকার সাজসজ্জা ছিল।,ambiance,positive,0,2,,,simple
687,খাবারের পদগুলো বাজে হলেও অন্য সবকিছু দারুণ ছিল।,food_quality,negative,2,0,,,medium
2912,অভিজ্ঞ শেফ থাকায় সব মিলিয়ে পরিবেশ ছিল বেশ ভালো ও গ্রহণযোগ্য,ambiance,positive,0,2,,,complex
3454,পরিমাণ কম হওয়া সত্ত্বেও আমাদের অভিজ্ঞতায় প্রতিটি পদ ছিল অবিশ্বাস্য রকমের ভালো,food_quality,positive,2,2,,,complex
1768,"খাদ্য চমৎপ্রদ ছিল, সব মিলিয়ে খুব ভালো।",food_quality,positive,2,2,,,medium
2887,রিভিউ দেখে গিয়েছিলাম কিন্তু দাম অনুযায়ী খাবারের মান ছিল নিরস,price,negative,3,0,,,medium
2452,দ্বিতীয়বার গিয়েছি; কর্মচারীরা অভিজ্ঞ হওয়ায় সেবা প্রশংসনীয় ছিল।,service,positive,4,2,,,complex
2246,রাশ আওয়ার থাকার কারণে বিল গড়পড়তা মনে হয়েছে এবং শুধু সময় নষ্ট হয়েছে।,price,negative,3,0,,,complex
1415,"শুক্রবার সন্ধ্যায় গিয়েছিলাম, কিন্তু ওয়েটারের ব্যবহার গড়পড়তা হওয়ায় খুবই হতাশ হয়েছি।",service,negative,4,0,,,complex
3197,এখানকার পরিবেশ মানসম্মত।,ambiance,neutral,0,1,,,simple
1541,রান্না গ্রহণযোগ্য হলেও অন্য সবকিছু ছিল অপর্যাপ্ত।,food_quality,positive,2,2,,,medium
674,কর্মচারীরা অভিজ্ঞ হওয়ায় পরিবেশন পদ্ধতি গ্রহণযোগ্য ছিল।,service,neutral,4,1,,,complex
adv_1700_228,পদগুলো খাবারের পদগুলো বাজে হলেও অন্য সবকিছু দারুণ ছিল।,food_quality,negative,2,0,খাবারের পদগুলো বাজে হলেও অন্য সবকিছু দারুণ ছিল।,TRUE,
3425,খাবারের দাম অনুযায়ী মান ভালো ছিল না তবে সার্ভিস ছিল আশানুরূপ,price,negative,3,0,,,mixed
3109,বুকিং করে গিয়েছিলাম কিন্তু খাবারের মান ছিল নিরস বা স্বাদহীন।,food_quality,negative,2,0,,,medium
861,"শেফ অভিজ্ঞ মনে হয়নি, তাই সব মিলিয়ে সেবা অপর্যাপ্ত লেগেছে।",service,negative,4,0,,,medium
405,অভিজ্ঞ শেফ থাকা সত্ত্বেও খাবারের দাম অনুযায়ী মান সন্তোষজনক ছিল না।,price,negative,3,0,,,medium
adv_2014_261,কোনো অভিযোগ করতে চাই না বলতে তবুও বলতে হচ্ছে রান্না একদমই ভালো ছিল না,food_quality,negative,2,0,কোনো অভিযোগ করতে চাই না তবুও বলতে হচ্ছে রান্না একদমই ভালো ছিল না,TRUE,
1137,এখানকার পরিস্থিতি বা পরিবেশ বিরক্তিকর।,ambiance,negative,0,0,,,simple
1100,সেখানকার পরিস্থিতি গ্রহণযোগ্য।,ambiance,positive,0,2,,,simple
2073,মান স্বাভাবিক হওয়া সত্ত্বেও খরচ অনেক বেশি লেগেছে।,price,negative,3,0,,,complex
472,খাবারের মানটা বিস্বাদ।,food_quality,negative,2,0,,,simple
1540,খুবই খারাপ খাবার পেয়েছি।,food_quality,negative,2,0,,,simple
adv_2792_274,খাবারের মান বেশ বেশ মনোরম,food_quality,positive,2,2,খাবারের মান বেশ মনোরম,TRUE,
adv_2216_496,দ্রুত সার্ভ করলেও ডিশগুলো জঘন্য ছিল। স্রেফ টাকার এবং,food_quality,negative,2,0,তারা দ্রুত সার্ভ করলেও ডিশগুলো জঘন্য এবং স্রেফ টাকার অপচয় ছিল।,TRUE,
3430,পরিবেশন ব্যবস্থা বেশ গ্রহণযোগ্য ছিল,service,positive,4,2,,,simple
adv_1049_307,বেশ ব্যবহার ওয়েটারের নিরস ছিল।,service,negative,4,0,ওয়েটারের ব্যবহার বেশ নিরস ছিল।,TRUE,
1886,বুকিং করে গেলেও আমরা পরিস্থিতি বেশ খারাপ পেয়েছি।,ambiance,negative,0,0,,,medium
440,এখানকার সার্ভিস দারুণ।,service,positive,4,2,,,simple
adv_47_200,খাবারের সন্ধ্যায় গিয়েছিলাম এবং শুক্রবার মান বেশ মনোরম ছিল।,food_quality,positive,2,2,শুক্রবার সন্ধ্যায় গিয়েছিলাম এবং খাবারের মান বেশ মনোরম ছিল।,TRUE,
2091,এখানকার খাবারের মান গ্রহণযোগ্য।,food_quality,positive,2,2,,,simple
682,এখানকার খাবারের দাম মাঝারি মানের।,price,neutral,3,1,,,simple
3980,এখানকার সেবা বেশ মনোরম।,service,positive,4,2,,,simple
2683,দামের তুলনায় মান খুবই নিম্নমানের ছিল,price,negative,3,0,,,simple
adv_1072_75,দুর্বল। অনুযায়ী মান দাম,price,negative,3,0,দাম অনুযায়ী মান দুর্বল।,TRUE,
1287,খাবারের পদ নিম্নমানের এবং পরিচ্ছন্নতাও খুব বাজে ছিল।,food_quality,negative,2,0,,,mixed
2138,"রিভিউ দেখে গিয়েছিলাম, কিন্তু পরিবেশন বাজে লেগেছে।",service,negative,4,0,,,medium
2573,প্রচুর ভিড় থাকা সত্ত্বেও আমরা গ্রহণযোগ্য মানের খাবার পেয়েছি।,food_quality,positive,2,2,,,medium
2903,এখানকার খাবারের স্বাদ খুব একটা ভালো নয়,food_quality,negative,2,0,,,simple
3451,বুকিং করে গিয়েছিলাম এবং দাম গ্রহণযোগ্য ছিল তাই অবশ্যই আবার যাব,price,positive,3,2,,,complex
1151,বিল মানসম্মত ছিল এবং অন্য সবকিছুও ভালো।,price,neutral,3,1,,,medium
3656,খাবারের মান বেশ মনোরম ,food_quality,positive,2,2,,,simple
2996,"শুক্রবার সন্ধ্যায় গিয়েছিলাম, খাবারের মান মোটামুটি ছিল এবং কোনো অভিযোগ নেই।",food_quality,neutral,2,1,,,complex
adv_735_430,খাবারের অভিজ্ঞ শেফ থাকা সত্ত্বেও খাবারের দাম অনুযায়ী মান সন্তোষজনক ছিল না।,price,negative,3,0,অভিজ্ঞ শেফ থাকা সত্ত্বেও খাবারের দাম অনুযায়ী মান সন্তোষজনক ছিল না।,TRUE,
2554,দাম সাশ্রয়ী এবং খাবারের পদগুলোও চমৎকার ছিল।,price,positive,3,2,,,mixed
1225,"শুক্রবার সন্ধ্যায় গিয়েছিলাম, পরিচ্ছন্নতা ভালো ছিল এবং পরিবারের সবাই পছন্দ করেছে।",cleanliness,positive,1,2,,,complex
1747,খাবার এক কথায় দারুণ ছিল।,food_quality,positive,2,2,,,simple
127,দুর্বল কর্মচারী ছিল।,service,negative,4,0,,,simple
391,খাবার মোটামুটি হলেও অন্য কিছু চমৎকার ছিল।,food_quality,neutral,2,1,,,medium
3822,কর্মচারীরা অভিজ্ঞ হওয়ায় সব মিলিয়ে ওয়েটারের ব্যবহার চমৎপ্রদ লেগেছে।,service,positive,4,2,,,medium
132,"সব মিলিয়ে স্বাদ সুস্বাদু লেগেছে, কর্মচারীরা অভিজ্ঞ।",food_quality,positive,2,2,,,medium
1394,"রান্না ঠিকমতো না হলেও ডিশগুলো ঠিকঠাক ছিল, আমি আবার যাব।",food_quality,positive,2,2,,,complex
1580,সেবা খুব ভালো ছিল এবং আমাদের বেশিক্ষণ অপেক্ষা করতে হয়নি।,service,positive,4,2,,,medium
1919,"অভিজ্ঞ কর্মচারীদের কারণে পরিষ্কার-পরিচ্ছন্নতা মনোরম ছিল, প্রথমবার গিয়েছিলাম।",cleanliness,positive,1,2,,,complex
2263,সরাসরি চলে গিয়েছিলাম এবং দ্বিতীয়বার গিয়ে পরিষ্কার-পরিচ্ছন্নতা ভালোই পেয়েছি।,cleanliness,positive,1,2,,,complex
390,"খাবার মনোরম ছিল, যদিও আমি দ্রুত চলে এসেছিলাম।",food_quality,positive,2,2,,,complex
189,"স্বচ্ছতা নিম্নমানের ছিল, কিন্তু ব্যবহার বিরক্তিকর।",cleanliness,negative,1,0,,,mixed
3800,ওখানকার স্বচ্ছতা বা পরিচ্ছন্নতা ছিল চমৎপ্রদ।,cleanliness,positive,1,2,,,simple
1662,বিলের পরিমাণ বেশ সাশ্রয়ী বা মনোরম।,price,positive,3,2,,,simple
1386,"প্রথমবার শুক্রবার সন্ধ্যায় গিয়েছিলাম, পরিচ্ছন্নতা মন্দ ছিল না।",cleanliness,positive,1,2,,,complex
2649,খাবার সুস্বাদু ছিল এবং অন্য সবকিছু ছিল মানসম্মত।,food_quality,positive,2,2,,,medium
adv_397_509,অনেক প্রত্যাশা ছিল কিন্তু প্রত্যাশা খাবারের স্বাদ ছিল নিরস।,food_quality,negative,2,0,অনেক প্রত্যাশা ছিল কিন্তু খাবারের স্বাদ ছিল নিরস।,TRUE,
2995,বিলের পরিমাণ আশানুরূপ হলেও অন্য সবকিছু ছিল খারাপ।,price,neutral,3,1,,,medium
580,রাশ আওয়ার হওয়া সত্ত্বেও খাবারের পদগুলো সুস্বাদু ছিল।,food_quality,positive,2,2,,,medium
201,মূল্যের তুলনায় মান খারাপ,price,negative,3,0,,,simple
1202,খাবারের মান মোটামুটি এবং খরচও মন্দ।,food_quality,neutral,2,1,,,mixed
2321,পরিবেশটা চমৎকার।,ambiance,positive,0,2,,,simple
3200,খরচ সন্তোষজনক এবং পরিবেশও ছিল স্বাভাবিক।,price,positive,3,2,,,mixed
2617,খাবার সুস্বাদু ছিল এবং তারা দ্রুত পরিবেশন করেছে,food_quality,positive,2,2,,,medium
518,"তাজা উপকরণ ব্যবহারের কারণে খাবার খুব পছন্দ হয়েছে, তাই দ্বিতীয়বার গিয়েছি।",food_quality,positive,2,2,,,complex
1711,খাবারের পরিমাণ কম এবং সব মিলিয়ে ওয়েটারের ব্যবহার মন্দ লেগেছে।,service,negative,4,0,,,medium
2124,পদগুলো ঠিকঠাক এবং পরিচ্ছন্নতাও প্রশংসনীয়।,food_quality,neutral,2,1,,,mixed
3447,সেবা উপভোগ্য ছিল এবং সব মিলিয়ে খুব ভালো লেগেছে,service,positive,4,2,,,medium
2213,সবকিছু গড়পড়তা হলেও খাবার ছিল চমৎপ্রদ।,food_quality,positive,2,2,,,complex
3843,দাম অনুযায়ী মান মন্দ হলেও অন্য বিষয়গুলো ছিল মোটামুটি,price,negative,3,0,,,medium
780,খরচ সাশ্রয়ী হলেও খাবার আসতে অনেক সময় লেগেছে।,price,positive,3,2,,,medium
adv_363_77,"পরিবারের এবং সবাই পছন্দ করেছে এবং খাবার যথেষ্ট ভালো ছিল, যদিও প্রচুর ভিড় ছিল।",food_quality,positive,2,2,"পরিবারের সবাই পছন্দ করেছে এবং খাবার যথেষ্ট ভালো ছিল, যদিও প্রচুর ভিড় ছিল।",TRUE,
957,রান্না পর্যাপ্ত না হলেও অন্য সবকিছু মোটামুটি ছিল।,food_quality,negative,2,0,,,medium
1543,শুক্রবার সন্ধ্যায় গিয়েছিলাম এবং বিল মোটামুটি সাশ্রয়ী ছিল।,price,neutral,3,1,,,medium
1607,রান্না পর্যাপ্ত এবং পরিচ্ছন্নতাও দারুণ ছিল।,food_quality,neutral,2,1,,,mixed
adv_785_318,পরিস্থিতি অসন্তোষজনক ছিল।,ambiance,negative,0,0,অসন্তোষজনক পরিস্থিতি ছিল।,TRUE,
